"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"stream_quality_raw[1]",-0.31692333058054,0.00710455323047426,0.318202539759142,-0.953208151552958,-0.523552142307984,-0.313108278952184,-0.0963355588926793,0.284247260187848,2006.01297760184,1.00081157285116
"stream_quality_raw[2]",0.229267305874756,0.00786333477968088,0.429586289922315,-0.597314384893153,-0.047626379530428,0.227203629220984,0.514057411767227,1.08047660962962,2984.60796089947,1.00132253463206
"stream_quality_raw[3]",0.905631415564527,0.00807779654588059,0.278261479009992,0.362911620522902,0.717083163096814,0.903931651738156,1.08759032190566,1.46359186686003,1186.64375329161,1.00138971486231
"stream_quality_raw[4]",-0.412125058410466,0.00808358080196287,0.430468350872839,-1.27931166889795,-0.694834412211712,-0.398780400800311,-0.118452988279672,0.419115848363464,2835.79534619908,0.999921987906892
"stream_quality_raw[5]",-0.187744650820447,0.0071262072770085,0.307680730121049,-0.798108669414817,-0.392370660343634,-0.182418693470124,0.025082922595345,0.39344282894777,1864.16218629572,1.00096314724983
"stream_quality_raw[6]",-1.07597430268222,0.00813871038717863,0.459176039971953,-1.97311729100018,-1.38808835542562,-1.0776247159046,-0.768940210739647,-0.163843640277248,3183.07775445805,1.00037058160713
"stream_quality_raw[7]",-0.301057923521954,0.00803646682156556,0.45287316869426,-1.21756518875231,-0.590951401987195,-0.28903699483439,0.000463641489175661,0.56404224974389,3175.57862191923,1.00079904816523
"stream_quality_raw[8]",0.173799854992815,0.00916435675072286,0.431179397069683,-0.677111427484238,-0.119429740531217,0.169415029757279,0.461266066226138,1.02831316978886,2213.66565788643,1.00132505833171
"stream_quality_raw[9]",-0.411068409572712,0.00938036747787943,0.445275753017638,-1.29776924369841,-0.703089443923105,-0.397181309043681,-0.10782959925702,0.433395385178264,2253.29674297354,1.00219140655195
"stream_quality_raw[10]",-0.483170044418375,0.0073809011325496,0.432725902721046,-1.35467782076707,-0.765638559928342,-0.478196651703949,-0.188654882004956,0.339445695466138,3437.21746020949,1.00104451167259
"stream_quality_raw[11]",-0.698664027015964,0.00801098581462533,0.447128548492776,-1.61899707542997,-0.988209189835777,-0.686374827551866,-0.391363424110296,0.150798437721125,3115.24978121687,1.00104884481997
"stream_quality_raw[12]",0.739989533986449,0.00776434476307795,0.427561503806832,-0.094948497764575,0.445497758506821,0.743902865942429,1.02864901487465,1.57874670667052,3032.40754964484,1.00077712869461
"stream_quality_raw[13]",0.21396619627743,0.00790934507322879,0.443208168253809,-0.68252973346518,-0.0769774540532973,0.220799820864387,0.514017091850576,1.07135773798864,3140.03482249282,1.00106539614465
"stream_quality_raw[14]",-0.665826658854615,0.00791844045825166,0.442292232693031,-1.54798795178682,-0.957181195090557,-0.661658250436022,-0.3693982216611,0.198368697831361,3119.89023125327,1.00073266450898
"stream_quality_raw[15]",0.365301153533876,0.00938562486154062,0.439933243038646,-0.489692342355754,0.0654589327309855,0.352050832281923,0.661264089139757,1.24795439885756,2197.08660807303,1.00166887631752
"stream_quality_raw[16]",-2.04082224487243,0.00944965622533472,0.507626081941359,-3.07567071066301,-2.37236106268669,-2.03508852148108,-1.69627318431188,-1.06417793607211,2885.7309515929,1.00039252050549
"stream_quality_raw[17]",-0.91605389985034,0.00811835581224501,0.461680455942153,-1.81539548374566,-1.2248426419813,-0.915139964569595,-0.610008230647599,0.0109033119546688,3234.05064749971,1.00001761370726
"stream_quality_raw[18]",0.28851146885827,0.00938381728198909,0.393899864252072,-0.504570170622985,0.0309501974919085,0.301886209218622,0.552716850460416,1.03971623501295,1762.02707217702,1.00239143938465
"stream_quality_raw[19]",0.399790736222572,0.0072612291501173,0.268050615168854,-0.122934986659527,0.219325321417243,0.397507274757895,0.58135227752187,0.928311804135252,1362.74102862798,1.00150631728781
"stream_quality_raw[20]",-0.3724097111001,0.00788256726320226,0.420279064447168,-1.20807500762573,-0.656089646410608,-0.375062775708484,-0.0956981478788755,0.470174900002125,2842.75965348456,1.00064763416496
"stream_quality_raw[21]",-1.16555091746906,0.00785314683201392,0.448654720659279,-2.05221516208246,-1.46262869880152,-1.16740486308686,-0.852137894730723,-0.312317494275982,3263.90153169,1.00009264680041
"stream_quality_raw[22]",1.12683243749652,0.00858703966026914,0.293273539971841,0.564872728496596,0.929113808065483,1.12441743278154,1.31648775215123,1.72286215775558,1166.43038761871,1.00147181282833
"stream_quality_raw[23]",-0.402436280527242,0.00833128378200224,0.442002998849238,-1.28056945482692,-0.697967998945982,-0.399005564625891,-0.106490762572055,0.462653245435866,2814.66411568347,0.999981202244404
"stream_quality_raw[24]",-0.585137406675861,0.00798340685473877,0.425494411288529,-1.40643073377064,-0.872569519719544,-0.580024725061428,-0.307233485470152,0.277009384584759,2840.60727614008,1.00127148339555
"stream_quality_raw[25]",1.05582412547802,0.0084509057267621,0.288969977372057,0.493117292124178,0.859613719178604,1.05298473152917,1.24486075694481,1.64061303336486,1169.22726453652,1.00146072309048
"stream_quality_raw[26]",1.20198217550618,0.00879065114712238,0.318250170300623,0.586508471466251,0.983438486093838,1.19954954059928,1.41883788704144,1.82924491415658,1310.67555073467,1.0004404067505
"stream_quality_raw[27]",-0.691209331849108,0.00760933240504471,0.365909653730266,-1.43431649947947,-0.928969187845242,-0.679590120092793,-0.436558846553222,-0.0161083272395652,2312.3556050325,1.00083128081472
"stream_quality_raw[28]",-0.362130422840315,0.00820273494347743,0.390466985878396,-1.13803221929447,-0.621835980340149,-0.355925734182063,-0.092795495838224,0.380335893222631,2265.9550128812,1.00002177647962
"stream_quality_raw[29]",1.15224081230189,0.00873455677333491,0.317164651057398,0.53917381748983,0.935226766900023,1.15338492088982,1.3623578175701,1.77856374450572,1318.52330935142,1.00035033474886
"stream_quality_raw[30]",1.14359811330504,0.00865558855510613,0.316343485213442,0.53236666988348,0.928849377615415,1.13962729275044,1.3573867084947,1.76773614407968,1335.74815211562,1.00026050089147
"stream_quality_raw[31]",1.63545097101852,0.00970015120181363,0.346432253042052,0.966292461119905,1.39871931862307,1.63543648339349,1.86642473699176,2.32492149487203,1275.49755002977,1.00071491831073
"stream_quality_raw[32]",-0.300873309605222,0.00713996374021733,0.319623304448519,-0.931156171610599,-0.515073812423689,-0.29681731288243,-0.0767505539572988,0.303515934721791,2003.94068144499,1.00091198984873
"beta_conduct",-0.823564741632867,0.00318961142315801,0.129745696906325,-1.1119055854068,-0.902366363873165,-0.813135729409297,-0.734172983068614,-0.595332458195995,1654.66610313509,1.00051221914408
"beta_depth",0.57012561474934,0.00252640054113515,0.135336238379186,0.326030545862558,0.477633613058379,0.563173462241772,0.653134471468612,0.856653636361924,2869.61603960999,1.00027314568611
"beta_do",0.166627067895531,0.00162665076808112,0.118371555404048,0.00795712092776731,0.0735698521369669,0.146504866779441,0.236694742886825,0.443411949224769,5295.4889164983,0.999751513854366
"beta_thermal",-0.626479977966106,0.00271395593011247,0.142166631368353,-0.942515921545956,-0.711333536627295,-0.616094332210136,-0.530347115906099,-0.371407053540335,2744.03573948941,0.9998331571326
"beta_canopy",0.681480170161379,0.00277552833621155,0.141542762501308,0.429909211768318,0.584979171563975,0.67032691556566,0.769803853402711,0.989778265674258,2600.66255092889,1.00121879275955
