"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"stream_quality_hat[25]",1.35701850483655,0.0334973045830119,1.263170017413,-0.977779239708924,0.502047783409445,1.29649873444352,2.14343341495525,4.03295802766202,1422.01406839707,1.00200563851144
"stream_quality_hat[26]",1.06601607416643,0.0327887355074065,1.25352774162694,-1.27173256782754,0.227436700231399,1.01892873127513,1.84806943668142,3.73469751911624,1461.56644030409,1.00230747297387
"stream_quality_hat[27]",1.35701850483655,0.0334973045830119,1.263170017413,-0.977779239708924,0.502047783409445,1.29649873444352,2.14343341495525,4.03295802766202,1422.01406839707,1.00200563851144
"stream_quality_hat[28]",1.35701850483655,0.0334973045830119,1.263170017413,-0.977779239708924,0.502047783409445,1.29649873444352,2.14343341495525,4.03295802766202,1422.01406839707,1.00200563851144
"stream_quality_hat[29]",1.06601607416643,0.0327887355074065,1.25352774162694,-1.27173256782754,0.227436700231399,1.01892873127513,1.84806943668142,3.73469751911624,1461.56644030409,1.00230747297387
"stream_quality_hat[30]",1.35701850483655,0.0334973045830119,1.263170017413,-0.977779239708924,0.502047783409445,1.29649873444352,2.14343341495525,4.03295802766202,1422.01406839707,1.00200563851144
"stream_quality_hat[31]",1.06601607416643,0.0327887355074065,1.25352774162694,-1.27173256782754,0.227436700231399,1.01892873127513,1.84806943668142,3.73469751911624,1461.56644030409,1.00230747297387
"stream_quality_hat[32]",1.06601607416643,0.0327887355074065,1.25352774162694,-1.27173256782754,0.227436700231399,1.01892873127513,1.84806943668142,3.73469751911624,1461.56644030409,1.00230747297387
"stream_quality_hat[33]",1.06601607416643,0.0327887355074065,1.25352774162694,-1.27173256782754,0.227436700231399,1.01892873127513,1.84806943668142,3.73469751911624,1461.56644030409,1.00230747297387
"stream_quality_hat[34]",1.06601607416643,0.0327887355074065,1.25352774162694,-1.27173256782754,0.227436700231399,1.01892873127513,1.84806943668142,3.73469751911624,1461.56644030409,1.00230747297387
"stream_quality_hat[35]",1.35701850483655,0.0334973045830119,1.263170017413,-0.977779239708924,0.502047783409445,1.29649873444352,2.14343341495525,4.03295802766202,1422.01406839707,1.00200563851144
"stream_quality[1]",1.4086876538497,0.0343093410750344,1.33506155616752,-1.0443637736029,0.513422248444989,1.34522736952188,2.22866063679369,4.25794561533472,1514.18111738002,1.00212769857334
"stream_quality[2]",1.44706152075852,0.0351595829022057,1.35874299051579,-1.03716409344864,0.520812699358292,1.36190060373465,2.27361910014587,4.37214931666096,1493.43802379312,1.00190582889175
"stream_quality[3]",1.64897816146492,0.0323638468726668,1.30365775700043,-0.772359788140617,0.769145576335005,1.59467888073717,2.47042251751001,4.37644486578891,1622.58296034066,1.0016620377692
"stream_quality[4]",0.635733893080031,0.0334253923539919,1.31530219863371,-1.82883702453157,-0.237614665299679,0.585143998306821,1.47379138739184,3.43730679839404,1548.45313099537,1.00212047005724
"stream_quality[5]",1.41234858699367,0.0330019870394059,1.30212685882103,-1.00619488554939,0.532324531269867,1.35989640471186,2.24349535412802,4.18271726589628,1556.77703160159,1.00208481266236
"stream_quality[6]",1.12568477869728,0.0345201362131356,1.32229681841995,-1.3239092745065,0.227556193777577,1.0579307830226,1.96700128390372,3.938789987334,1467.27968458248,1.00227993721124
"stream_quality[7]",1.35550147627394,0.0323791747111036,1.30840583983219,-1.05887145994041,0.49013266514454,1.31035234094646,2.18095984893486,4.06190410707031,1632.87672032425,1.00153246630473
"stream_quality[8]",1.8162592851883,0.0327692979959297,1.31568535745759,-0.602454237980814,0.929864208016903,1.77078636643186,2.64224653992849,4.58773730183086,1612.01770425106,1.00241695787306
"stream_quality[9]",-1.62101441379383,0.0331987201200171,1.31550987624022,-4.16536692617305,-2.48618272938286,-1.65622378890836,-0.794095831158264,1.06868436098289,1570.1659084605,1.00243021829831
"stream_quality[10]",-1.41392447659009,0.0325693922512172,1.32745708126942,-4.03444221045401,-2.26889597698616,-1.40372415907288,-0.557762365523544,1.23814296267292,1661.19902613682,1.00125441967789
"stream_quality[11]",-0.108321088029335,0.0316167780285666,1.27803124387539,-2.50340536672382,-0.957051415686584,-0.141330816693533,0.692525609111681,2.51082288991313,1633.98370728999,1.00204647579446
"stream_quality[12]",-1.00118591281241,0.0315724732264736,1.28910004735902,-3.49431819594382,-1.85012762839758,-1.00959127214913,-0.162423615395012,1.64466215447605,1667.07846512061,1.0014570033797
"stream_quality[13]",-1.3917951156328,0.0315510173260668,1.29570103805355,-3.95234465811431,-2.22798065751575,-1.40716119757599,-0.55500913822284,1.17045637483918,1686.48653903696,1.00200638235335
"stream_quality[14]",-1.82360652128988,0.0328188026821317,1.32609695314455,-4.50677032572817,-2.69183712877058,-1.82877854244727,-0.937033036134222,0.816101968192267,1632.69509818837,1.00152736494739
"stream_quality[15]",0.0798617135435738,0.0317669766788043,1.28566135683068,-2.36408440826113,-0.777955145018203,0.0494039964345567,0.89064783978821,2.72315163703153,1637.95291248901,1.00200065006907
"stream_quality[16]",-0.839777335193229,0.0316505573472537,1.29848784365768,-3.36790388289538,-1.68696064970744,-0.86005027671513,0.00522788077674435,1.7385082003102,1683.11213861232,1.00126871158162
"stream_quality[17]",-1.39209164980163,0.03192981926078,1.29593270800327,-3.90638900563774,-2.2470730016374,-1.43147377445279,-0.545603508504267,1.26546739434709,1647.29728203299,1.00213355149343
"stream_quality[18]",0.183341470989289,0.0323089659230385,1.28824132898928,-2.2995452207866,-0.67113829558143,0.14964568638548,0.994297697409966,2.8778853137505,1589.82140300206,1.00280986922877
"stream_quality[19]",-2.72930828797831,0.033050938991268,1.3259794431372,-5.31907410900828,-3.59722853243756,-2.75003762806479,-1.88443806833172,-0.0262450274377961,1609.5555776881,1.00269794881917
"stream_quality[20]",-1.73343454640474,0.0326071114409143,1.32226771492583,-4.35808424369475,-2.60701224904951,-1.72341399618739,-0.894411596316912,0.922022452418379,1644.42523503655,1.00200741684928
"stream_quality[21]",-0.293137955436849,0.0310081938656113,1.27096830929123,-2.80126585357983,-1.11373588724814,-0.293596056988053,0.543994107825154,2.24495939527217,1680.02793256412,1.00125637651813
"stream_quality[22]",1.49720440307698,0.0349209221027787,1.34211421060191,-1.00443381965224,0.59469109331942,1.42549810637262,2.33978332496283,4.31591735933195,1477.09199232053,1.00240233227611
